0,0,0,0.573,53.6138
0.0002,0.0194,1.875,0.5728,53.49
0.0007,0.0465,2.625,0.5725,53.6317
0.0014,0.0761,3.1383,0.5718,53.6517
0.0025,0.1056,2.8873,0.5709,53.6818
0.0038,0.1356,3.0745,0.5696,53.7185
0.0055,0.1654,2.9374,0.568,54.0254
0.0074,0.1954,3.0496,0.5661,54.0791
0.0097,0.2251,2.9802,0.5638,54.4062
0.0123,0.2552,2.9865,0.5613,54.478
0.0151,0.2853,3.0101,0.5584,54.8268
0.0182,0.3152,3.007,0.5553,55.0509
0.0217,0.3451,2.9882,0.5518,55.2855
0.0254,0.3751,3.0059,0.5481,55.6693
0.0295,0.4052,2.9899,0.544,55.9251
0.0338,0.4352,3.0185,0.5397,56.3331
0.0385,0.4651,2.9894,0.5351,56.7557
0.0434,0.4951,3.0027,0.5303,57.1922
0.0487,0.5251,2.9907,0.5251,57.4919
0.0542,0.5551,3.0131,0.5197,58.1087
0.0601,0.5851,2.9904,0.5141,58.5892
0.0662,0.6151,3.0108,0.5082,59.0834
0.0727,0.6451,2.9904,0.502,59.7592
0.0795,0.6751,3.0001,0.4957,60.1195
0.0865,0.7051,3.0083,0.4891,60.832
0.0939,0.7351,2.9905,0.4823,61.3929
0.1015,0.7651,3.0071,0.4752,62.3329
0.1095,0.7951,2.9907,0.468,62.9348
0.1177,0.8251,3.0135,0.4606,63.5515
0.1262,0.855,2.9903,0.453,64.3841
0.1351,0.885,3.0048,0.4453,65.2442
0.1442,0.915,2.9972,0.4373,66.1345
0.1537,0.9451,2.9972,0.4292,67.0559
0.1635,0.9751,3.0034,0.421,67.784
0.1735,1.0051,3.0028,0.4126,68.9938
0.1839,1.0351,2.9963,0.4041,69.7735
0.1945,1.0651,3.0021,0.3954,70.8209
0.2055,1.0951,2.9959,0.3866,71.9062
0.2167,1.1251,3.0072,0.3778,73.0287
0.2282,1.155,2.9954,0.3688,74.1929
0.2401,1.185,3.0008,0.3597,75.3994
0.2522,1.215,3.0004,0.3505,76.6505
0.2647,1.245,3.0001,0.3413,77.6372
0.2775,1.2751,2.9948,0.332,78.9728
0.2905,1.3051,3.0048,0.3226,80.3584
0.3038,1.3351,3.0042,0.3132,81.797
0.3175,1.365,2.9942,0.3037,83.2944
0.3315,1.3951,2.999,0.2941,84.8529
0.3457,1.4251,3.0034,0.2846,86.4749
0.3603,1.4551,2.9985,0.275,88.1659
0.3751,1.4851,3.0028,0.2654,89.9294
0.3902,1.515,2.998,0.2558,91.3085
0.4057,1.5451,2.9979,0.2461,93.2108
0.4215,1.5751,3.002,0.2365,94.6944
0.4375,1.6051,3.0018,0.2268,96.7502
0.4539,1.6351,2.9974,0.2172,98.9067
0.4705,1.6651,3.0014,0.2076,101.1709
0.4874,1.695,3.0011,0.198,102.928
0.5047,1.725,2.997,0.1885,105.3987
0.5223,1.7551,3.0008,0.1789,107.312
0.5401,1.7851,3.0006,0.1694,110.0201
0.5583,1.8151,3.0004,0.16,111.3545
0.5767,1.845,3.0002,0.1506,113.4928
0.5954,1.875,3.0001,0.1412,116.5493
0.6145,1.9051,2.9963,0.1319,119.8018
0.6339,1.9351,3.0035,0.1226,122.3048
0.6535,1.9651,2.9997,0.1135,124.9194
0.6735,1.9951,2.9996,0.1043,127.6543
0.6937,2.025,3.003,0.0953,130.5176
0.7143,2.055,2.9958,0.0863,133.5236
0.7351,2.085,3.0027,0.0775,136.6814
0.7563,2.1151,2.9958,0.0686,140.0083
0.7777,2.1451,3.0058,0.0599,143.5153
0.7995,2.175,2.9956,0.0513,147.2255
0.8215,2.2051,3.0022,0.0427,149.5432
0.8439,2.2351,2.9988,0.0343,155.335
0.8665,2.265,3.002,0.026,159.7868
0.8894,2.295,2.9986,0.0177,162.5315
0.9127,2.325,2.9986,0.0096,167.4695
0.9363,2.3551,3.0017,0.0015,172.7762
0.9601,2.3851,2.9985,-0.0064,176.0122
0.9843,2.4151,3.0015,-0.0142,181.9829
1.0087,2.445,3.0014,-0.0219,185.5992
1.0334,2.475,2.9983,-0.0295,192.3909
1.0585,2.505,2.9983,-0.037,196.4839
1.0839,2.5351,3.0013,-0.0443,200.7637
1.1095,2.565,3.0012,-0.0515,209.0073
1.1355,2.595,2.9982,-0.0586,213.9458
1.1617,2.625,3.0011,-0.0656,219.1492
1.1883,2.655,2.9982,-0.0725,224.6462
1.2151,2.6851,3.0011,-0.0792,235.6389
1.2423,2.7151,3.001,-0.0857,242.2057
1.2697,2.7451,2.9982,-0.0922,255.6895
1.2975,2.7751,3.001,-0.0985,256.7457
1.3255,2.805,3.001,-0.1046,272.5132
1.3539,2.835,2.9982,-0.1107,273.6007
1.3825,2.865,3.001,-0.1165,292.3913
1.4114,2.895,3.0009,-0.1223,293.5129
1.4407,2.925,2.9983,-0.1279,304.9478
1.4703,2.955,2.9983,-0.1333,317.6155
1.5001,2.985,3.0036,-0.1386,331.7626
1.5303,3.015,2.9983,-0.1437,347.7217
1.5607,3.045,3.001,-0.1487,348.916
1.5915,3.075,2.9984,-0.1535,387.0034
1.6225,3.105,3.001,-0.1582,411.8007
1.6539,3.135,2.9985,-0.1627,389.4995
1.6855,3.165,3.0011,-0.167,442.9735
1.7175,3.195,3.0011,-0.1712,479.8725
1.7497,3.225,2.9986,-0.1752,481.2625
1.7822,3.255,3.0012,-0.1791,528.6439
1.8151,3.285,2.9988,-0.1827,530.0724
1.8483,3.315,2.9988,-0.1862,531.4526
1.8817,3.345,3.0013,-0.1896,687.7323
1.9155,3.375,3.0013,-0.1927,597.0583
1.9495,3.405,2.999,-0.1957,690.9565
1.9839,3.435,2.9991,-0.1984,692.4644
2.0185,3.465,2.9992,-0.201,849.7848
2.0535,3.495,3.0016,-0.2034,1204.0104
2.0887,3.525,2.9993,-0.2056,1206.2323
2.1243,3.555,3.0017,-0.2076,1208.3151
2.1601,3.585,2.9973,-0.2095,1210.2615
2.1963,3.615,3.0019,-0.2111,Infinity
2.2327,3.645,2.9997,-0.2125,1213.7153
2.2695,3.675,2.9976,-0.2137,1215.2201
2.3065,3.705,3.0022,-0.2147,1216.5681
2.3439,3.735,3,-0.2154,1217.7578
2.3815,3.765,3.0002,-0.216,Infinity
2.4195,3.795,2.9981,-0.2163,Infinity
2.4577,3.825,3.0026,-0.2164,Infinity
2.4963,3.855,2.9984,-0.2162,Infinity
2.5349,3.8606,0.5581,-0.2158,Infinity
2.5732,3.8309,-2.9723,-0.2152,Infinity
2.6112,3.8009,-2.9989,-0.2143,1221.333
2.6489,3.7709,-3.0012,-0.2133,1221.1409
2.6863,3.7409,-2.9992,-0.212,1220.7801
2.7234,3.7109,-2.9993,-0.2105,1220.2544
2.7602,3.6809,-3.0016,-0.2087,1219.5686
2.7967,3.6509,-2.9995,-0.2068,861.8548
2.833,3.6209,-2.9996,-0.2047,861.1505
2.8689,3.5908,-2.9997,-0.2023,860.3404
2.9045,3.5609,-3.0021,-0.1998,859.4286
2.9398,3.5309,-2.9977,-0.1971,700.9465
2.9748,3.5009,-3.0024,-0.1942,700.0403
3.0095,3.4709,-2.9978,-0.1911,541.5515
3.0439,3.4409,-3.0002,-0.1879,540.7296
3.078,3.4109,-3.0027,-0.1844,539.852
3.1118,3.3809,-2.998,-0.1808,538.9176
3.1454,3.3509,-2.9981,-0.177,537.9277
3.1785,3.3208,-3.003,-0.1731,490.1341
3.2115,3.2908,-2.9982,-0.1689,452.8737
3.244,3.2609,-3.0032,-0.1647,422.7417
3.2764,3.2309,-2.9958,-0.1602,397.6928
