0,0,0,14.1959,-11.017,0,0,0
0.0001,0.0082,0.75,14.1928,-11.0168,0.011,0.0001,0
0.0003,0.0157,0.7871,14.1864,-11.0163,0.0205,0.0003,-0.0001
0.0005,0.0253,1.0018,14.1741,-11.0155,0.03,0.0005,-0.0001
0.0009,0.0352,0.9638,14.1557,-11.0143,0.0403,0.0009,-0.0002
0.0013,0.0453,1.0151,14.1341,-11.0126,0.0503,0.0013,-0.0003
0.0019,0.0552,1.0077,14.104,-11.0105,0.0601,0.0018,-0.0004
0.0025,0.0651,0.9832,14.0707,-11.008,0.0702,0.0025,-0.0005
0.0033,0.0752,1.0081,14.0319,-11.0051,0.0802,0.0032,-0.0006
0.0041,0.0851,1.0055,13.9901,-11.0018,0.0901,0.004,-0.0008
0.0051,0.0951,0.989,13.9452,-10.998,0.1002,0.005,-0.001
0.0061,0.1052,1.0056,13.8926,-10.9938,0.1102,0.006,-0.0012
0.0073,0.1151,1.0043,13.8349,-10.9892,0.1201,0.0071,-0.0014
0.0085,0.1251,0.9918,13.7721,-10.9841,0.1302,0.0084,-0.0016
0.0099,0.1351,1.0043,13.7045,-10.9785,0.1401,0.0097,-0.0019
0.0113,0.1451,1.0035,13.6372,-10.9726,0.1501,0.0111,-0.0022
0.0129,0.1551,0.9935,13.5606,-10.9662,0.1601,0.0126,-0.0025
0.0145,0.1651,1.0035,13.4844,-10.9592,0.1701,0.0143,-0.0028
0.0163,0.1751,0.9947,13.4017,-10.9518,0.1802,0.016,-0.0031
0.0181,0.1851,1.0114,13.3154,-10.944,0.19,0.0178,-0.0034
0.0201,0.1951,0.9873,13.2251,-10.9356,0.2001,0.0197,-0.0038
0.0221,0.2051,1.0105,13.1317,-10.9268,0.21,0.0217,-0.0042
0.0243,0.215,0.9955,13.0371,-10.9174,0.22,0.0238,-0.0046
0.0265,0.2251,0.9961,12.9352,-10.9075,0.2301,0.026,-0.005
0.0289,0.2351,1.0029,12.8307,-10.897,0.2401,0.0284,-0.0055
0.0313,0.2451,1.0026,12.7238,-10.8861,0.2501,0.0308,-0.006
0.0339,0.2551,0.9966,12.6146,-10.8745,0.2601,0.0333,-0.0064
0.0365,0.2651,1.0025,12.5015,-10.8624,0.2701,0.0359,-0.0069
0.0393,0.2751,1.0023,12.3868,-10.8498,0.28,0.0386,-0.0074
0.0421,0.285,0.997,12.2704,-10.8366,0.29,0.0414,-0.008
0.0451,0.295,0.9973,12.149,-10.8227,0.3001,0.0443,-0.0085
0.0481,0.3051,1.0024,12.0285,-10.8081,0.3101,0.0473,-0.0091
0.0513,0.315,1.0022,11.9038,-10.793,0.32,0.0503,-0.0097
0.0545,0.325,0.9976,11.7785,-10.7773,0.33,0.0535,-0.0103
0.0579,0.335,0.9979,11.6496,-10.7608,0.3401,0.0568,-0.0109
0.0613,0.3451,1.0023,11.5192,-10.7436,0.3501,0.0602,-0.0116
0.0649,0.3551,1.0022,11.389,-10.7257,0.36,0.0637,-0.0122
0.0685,0.365,0.998,11.2576,-10.7072,0.37,0.0673,-0.0129
0.0723,0.375,0.9983,11.1238,-10.6878,0.3801,0.071,-0.0136
0.0761,0.385,1.0022,10.9908,-10.6677,0.39,0.0748,-0.0143
0.0801,0.395,0.9984,10.8535,-10.6468,0.4001,0.0787,-0.0151
0.0841,0.405,1.0022,10.7174,-10.6251,0.41,0.0826,-0.0158
0.0883,0.415,0.9986,10.5802,-10.6026,0.42,0.0867,-0.0166
0.0925,0.425,0.9987,10.4422,-10.5792,0.4301,0.0909,-0.0173
0.0969,0.4351,1.0022,10.3047,-10.5549,0.44,0.0952,-0.0181
0.1013,0.445,0.9988,10.1658,-10.5297,0.4501,0.0995,-0.019
0.1059,0.455,1.0021,10.028,-10.5036,0.46,0.104,-0.0198
0.1105,0.465,0.9989,9.8892,-10.4766,0.47,0.1086,-0.0206
