0.0001,0,0,18.4347,5.8972
0.0005,0.0455,4.4999,18.4317,5.8928
0.0017,0.1214,7.5013,18.4219,5.8796
0.0037,0.2015,8.0891,18.4031,5.8583
0.0065,0.281,7.9632,18.375,5.8283
0.0102,0.361,7.9905,18.3372,5.7899
0.0145,0.4406,8.0436,18.2899,5.7437
0.0197,0.5202,7.9584,18.2326,5.6887
0.0257,0.6001,8.012,18.1648,5.626
0.0325,0.68,7.9868,18.0863,5.555
0.0401,0.7601,7.9978,17.9964,5.4762
0.0485,0.8401,8.0056,17.8949,5.3899
0.0577,0.9201,7.9912,17.7809,5.2961
0.0677,1.0002,8.0011,17.6539,5.1952
0.0785,1.0802,8.0088,17.5131,5.0875
0.0901,1.1601,7.9992,17.3577,4.9733
0.1025,1.2401,7.9933,17.1863,4.8525
0.1157,1.3201,8.0036,16.9978,4.7259
0.1297,1.4001,7.9995,16.7909,4.5935
0.1445,1.4801,7.9974,16.5637,4.4558
0.1601,1.5601,7.997,16.3143,4.3131
0.1765,1.6401,8.0082,16.0409,4.1663
0.1937,1.72,7.9985,15.7408,4.0153
0.2117,1.8,7.9923,15.4106,3.8606
0.2305,1.88,7.9978,15.0466,3.7027
0.2501,1.96,8.0117,14.6454,3.5428
0.2705,2.04,7.9861,14.2014,3.3804
0.2917,2.12,8.0112,13.7086,3.2171
0.3137,2.1999,7.9925,13.1601,3.0528
0.3365,2.28,7.9994,12.546,2.8886
0.3601,2.36,8.0018,11.856,2.7252
0.3845,2.4399,8.0012,11.0764,2.5633
0.4097,2.5199,7.9943,10.189,2.4037
0.4357,2.5999,8.0031,9.1714,2.2475
0.4625,2.6799,7.9971,7.9945,2.0954
0.4901,2.7599,7.9988,6.6188,1.9487
0.5185,2.8399,8.0036,4.9927,1.8086
0.5477,2.9199,7.9951,3.0433,1.6762
0.5777,2.9999,7.9997,0.6673,1.5531
0.6085,3.0799,8.0011,-2.2798,1.4409
0.6401,3.1599,7.9981,-6.0116,1.3413
0.6721,3.2005,4.0651,-10.8023,1.2576
0.7034,3.1279,-7.2602,-16.8795,1.1933
0.7339,3.0582,-6.9729,-24.4257,1.1483
0.7641,3.0114,-4.6751,-33.5504,1.1222
0.794,2.9893,-2.2142,-43.9581,1.115
0.8239,2.9925,0.3155,-54.7867,1.1269
0.8541,3.0213,2.8866,-64.9319,1.1585
0.8849,3.0763,5.4951,-73.6368,1.211
0.9164,3.1526,7.6288,-80.709,1.2864
0.9487,3.2326,8.0004,-86.3042,1.3878
0.9818,3.3126,8.0002,-90.6899,1.5194
1.0158,3.3926,7.9991,-94.1293,1.6881
1.0505,3.4726,8.0004,-96.836,1.9044
1.086,3.5525,7.9989,-98.9718,2.1856
1.1223,3.6325,7.9978,-100.6554,2.562
1.1595,3.7126,8.0014,-101.9722,3.0888
