0.2602,1.01,2.0013,6.3453,-9.8235,0.51,0.2556,-0.0486
0.2705,1.03,1.9988,6.1904,-9.727,0.52,0.2657,-0.0503
0.281,1.05,1.9991,6.0377,-9.6259,0.53,0.2761,-0.0521
0.2917,1.07,2.0019,5.888,-9.5201,0.54,0.2866,-0.0539
0.3026,1.09,1.9995,5.7407,-9.4096,0.55,0.2974,-0.0556
0.3137,1.11,1.9998,5.5959,-9.2939,0.56,0.3083,-0.0574
0.325,1.13,2,5.4536,-9.173,0.57,0.3195,-0.0592
0.3365,1.15,2.0002,5.3141,-9.0464,0.58,0.3308,-0.061
0.3482,1.17,1.9982,5.1772,-8.914,0.59,0.3424,-0.0629
0.3601,1.19,2.0007,5.0429,-8.7754,0.6,0.3542,-0.0647
0.3722,1.21,2.0009,4.9113,-8.6306,0.61,0.3662,-0.0665
0.3845,1.23,2.001,4.7827,-8.4794,0.62,0.3783,-0.0683
0.397,1.25,1.9991,4.6567,-8.3213,0.63,0.3907,-0.0701
0.4097,1.27,1.9994,4.5335,-8.1558,0.64,0.4032,-0.0719
0.4226,1.29,1.9997,4.4128,-7.9828,0.65,0.416,-0.0737
0.4357,1.31,1.9999,4.2948,-7.8019,0.66,0.429,-0.0755
0.449,1.33,2.002,4.1798,-7.613,0.67,0.4422,-0.0772
0.4625,1.35,1.9984,4.0675,-7.4156,0.68,0.4556,-0.079
0.4762,1.37,1.9987,3.9576,-7.209,0.69,0.4692,-0.0807
0.4901,1.39,2.0026,3.8507,-6.9932,0.7,0.483,-0.0824
0.5042,1.41,1.9991,3.7465,-6.7679,0.71,0.497,-0.0841
0.5185,1.43,1.9994,3.6448,-6.5323,0.72,0.5112,-0.0857
0.533,1.45,1.9996,3.5458,-6.2861,0.73,0.5256,-0.0873
0.5477,1.47,2.0015,3.4495,-6.0289,0.74,0.5402,-0.0888
0.5626,1.49,1.9984,3.3558,-5.7603,0.75,0.555,-0.0903
0.5777,1.51,2.0019,3.2648,-5.4798,0.76,0.57,-0.0918
0.593,1.53,1.9988,3.1762,-5.1869,0.77,0.5853,-0.0931
0.6085,1.55,1.9991,3.0902,-4.8807,0.78,0.6007,-0.0945
0.6242,1.57,2.0024,3.007,-4.5613,0.79,0.6164,-0.0957
0.6401,1.59,1.9979,2.926,-4.2279,0.8,0.6322,-0.0969
0.6562,1.61,2.0012,2.8477,-3.8797,0.81,0.6483,-0.098
0.6725,1.63,1.9998,2.7718,-3.5166,0.82,0.6646,-0.099
0.689,1.65,1.9986,2.6984,-3.1374,0.83,0.6811,-0.0999
0.7057,1.67,2.0016,2.6274,-2.7419,0.84,0.6977,-0.1007
0.7226,1.69,2.0003,2.5589,-2.3299,0.85,0.7146,-0.1014
