# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,0.2891832088296819,0.0,0.9536190982814018,1.0486367164858434,0.0,0.0
 0.06841107235650153,0.01170018705241622,0.17102768089125384,2.5000000000000004,0.2891832088296819,0.0,0.9536190982814018,1.0486367164858434,0.0,0.0
 0.09550844965755528,0.022804659889974432,0.40979880503514204,8.811595361836105,0.9121907740311889,0.0,1.1137704232799124,0.897851100278931,22.99143412588788,848.4745173103447
 0.11544572732781704,0.03331928989562171,0.5273854424634311,5.897828147504819,1.6019993888197497,0.0,1.310125098676185,0.763285888508242,34.598937036297215,582.2009956616581
 0.13152974153025324,0.043250182267538066,0.6174386721451758,5.598927515750674,2.3693730142964857,0.0,1.553176087450696,0.6438420009680609,47.71033000956343,815.1816336546296
 0.14505685660395462,0.05260372911955065,0.6914664953355202,5.472550709224387,3.2274463690448285,0.0,1.8571696264124333,0.5384537770692163,63.433581371430655,1162.3506768590628
 0.15669930207578542,0.06138667817759563,0.7543903966993497,5.404697966254217,4.192391766752966,0.0,2.2417115356772053,0.44608772542088343,82.88167636626238,1670.4475912630974
 0.16703934285046929,0.06960622274530345,0.7949238060871304,3.9200434767163643,5.284313670611108,0.0,2.73417281678943,0.365741329099394,105.60131508683789,2197.248465035201
 0.1768416635077093,0.07727012108175171,0.7818453001522336,-1.3342254749886167,6.52846098934463,0.0,3.373342098781284,0.2964419174566607,126.9237522662138,2175.243794297538
 0.18654980075034103,0.08438685705073982,0.7330691554025532,-5.024253729694692,7.956885811741102,0.0,4.215040880669742,0.23724562306999658,147.13685918280734,2082.0788181517396
 0.19615726755514107,0.09096585956514175,0.6847801452839735,-5.026195884897966,9.61073166798086,0.0,5.340840264487137,0.1872364554037129,172.14171954395627,2602.648634565785
 0.20565781946892428,0.09701780707542655,0.637010098487516,-5.028133863165742,11.543407162288062,0.0,6.871645818923971,0.14552554458585143,203.4277073422772,3293.07055866216
 0.2150463727094822,0.10255505687632958,0.5897873356016643,-5.029823198088976,13.824986763368974,0.0,8.988711757752434,0.11125064713945652,243.01716597021996,4216.779477472516
 0.22432077002265302,0.10759225991079747,0.5431299592173422,-5.030771791290713,16.548247032384005,0.0,11.965146856620244,0.08357607407440269,293.63204713557565,5457.484670564652
 0.23348513746633864,0.11214725338814041,0.497033047325202,-5.030015674884536,19.83667853077774,0.0,16.209208515256098,0.061693326917153325,358.8279844300123,7114.068449902404
 0.24255627956102754,0.11624236854070442,0.4514442734792655,-5.025692836696761,23.85426968522527,0.0,22.309995237566497,0.04482295891825913,442.8980510403208,9267.859078024037
 0.2515760293279269,0.11990634462705817,0.4062170438252948,-5.01424438845804,28.814934527271344,0.0,31.0379641445873,0.032218608003463066,549.9781003072518,11871.731703676864
 0.2606357482029907,0.12317706958810799,0.3610183722203847,-4.988970654411374,34.98408612442672,0.0,43.150091854975244,0.023174921697987048,680.9429389840682,14455.72875746591
 0.2699274500609858,0.126105254842733,0.31513982038773936,-4.9375832903171375,42.65270043625611,0.0,58.67733421762017,0.01704235567845055,825.318593840899,15538.128220569404
 0.2795877012435424,0.12875860354713808,0.2746666369500011,-4.189661601224225,52.045749411883975,0.0,75.45296223154169,0.013253290135002399,972.3400352765973,15219.215179536246
 0.2895357353361424,0.13122465097087516,0.24789294053299152,-2.6913555148474533,63.129014752587054,0.0,88.00182703193742,0.011363400439823621,1114.1161396850769,14251.670540005636
 0.29959507975427996,0.13360867210544375,0.23699567640512154,-1.0832976459401884,75.37970352479867,0.0,90.0566001277063,0.011104127832739997,1217.8416667116946,10311.360533554738
 0.3095569438667154,0.13602378612029564,0.242435952507834,0.5461102501811234,87.78536537743808,0.0,80.486221113779,0.012424486901756194,1245.3153057120471,2757.8813252488694
 0.31923333601902254,0.1385762715626965,0.263784828293908,2.2062846823527873,99.25866342018284,0.0,64.54500844229544,0.015493064826136332,1185.6999863331475,-6160.903613717787
 0.32849779259094386,0.14135422587986785,0.29985075709575426,3.892935168065309,109.12732386040075,0.0,48.411021891356526,0.0206564530334474,1065.2174106064479,-13004.818446864747
 0.3374297606217996,0.14442419244286187,0.34370550279498757,4.909863710633081,117.24448848277297,0.0,35.23449763630815,0.0283812759393376,908.7767213598659,-17514.694265155624
 0.3462170416860812,0.14783368935437913,0.3880036255328312,5.041163747214806,123.78840560843025,0.0,25.506385488231892,0.039205868681839645,744.703290788876,-18671.69484744407
 0.3549744157801605,0.15161569502446265,0.43186526342873405,5.008537653491015,129.04512452188365,0.0,18.61885387976644,0.053708998763168994,600.2620028539582,-16493.675659302044
 0.36375516402465063,0.1557927897705109,0.47571056927515654,4.993345057345773,133.2914149562233,0.0,13.7946069966908,0.07249209783503734,483.5909555890256,-13287.141826226787
 0.3725818810025508,0.16038029260943912,0.5197292323311326,4.986980229023709,136.75559564944874,0.0,10.398262682810623,0.09616991131154061,392.4653641777404,-10323.837462948039
 0.38146167804416864,0.16538845833615512,0.5639955173799271,4.98505594681132,139.6143311114076,0.0,7.976646166460466,0.12536597200521646,321.9370272271497,-7942.561819829714
 0.3903939488514707,0.17082397456565854,0.6085256870022252,4.985313430700613,142.0010329078761,0.0,6.222357143227949,0.16071080090417852,267.19989216150344,-6128.020102222943
