# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-77.36724498540755,-119.3577535441516,0.41589139432494543,2.4044738930536207,0.0,0.0
 0.07611892138040041,0.014485225480288945,0.190297303451001,2.4999999999999996,-77.36724498540755,-119.38443202351542,0.41589139432494543,2.4044738930536207,0.0,0.0
 0.10753920762567595,0.028911702941895597,0.4591453225151908,8.556510814875683,-77.71171141040995,-119.41111050287923,0.41977668926436434,2.3822189882731344,-10.96318545010653,-348.92061022375276
 0.13157507392361809,0.04328000019501391,0.5977857038732352,5.768062596100989,-78.05798972954743,-119.43778898224302,0.42366899646703804,2.360333204315084,-14.406733455957598,-143.26706444301922
 0.15177705612522713,0.05759068691510085,0.7083803251221126,5.474444049360107,-78.40607348025915,-119.46446746160683,0.42756723944610625,2.3388134256858737,-17.230178070545865,-139.76077131497453
 0.16952207480830617,0.07184433461828238,0.8032478273338338,5.346148342023624,-78.75595567523551,-119.49114594097064,0.43147031215839193,2.3176565613462228,-19.717206345350448,-140.15360136961232
 0.1855171330476291,0.08604151663552928,0.8875980196398378,5.273515797437602,-79.10762879467995,-119.51782442033445,0.4353770787840189,2.2968595471147397,-21.98636067356532,-141.86596224053045
 0.20018272461485712,0.1001828080855693,0.964249644156216,5.226630249792665,-79.46108477856768,-119.54450289969826,0.4392863741673053,2.276419344659989,-24.101038288667525,-144.193134345
 0.21379315783862785,0.11426878584653108,1.0349397061337113,5.193814246414628,-79.81631501924122,-119.57118137906207,0.44319700404191054,2.256332941965095,-26.09984817038182,-146.85865239200137
 0.2265392050187354,0.12830002852630157,1.1008309071434093,5.169540021202239,-80.17331035420953,-119.59785985842586,0.4471077452963633,2.2365973538149166,-28.00831739627225,-149.73028099793447
 0.23855994335309422,0.14227711643157878,1.1627478709295724,5.1508453194747785,-80.53206105925852,-119.62453833778967,0.4510173464167031,2.2172096216363304,-29.84431530495779,-152.73586843145142
 0.2499605021083244,0.15620063153561412,1.2213011136535477,5.1359976279331905,-80.89255684178421,-119.65121681715348,0.45492452791677185,2.198166813689477,-31.62088720961176,-155.8320028690648
 0.26082266576708596,0.1700711574446226,1.2769579196885272,5.123915251459696,-81.25478683448628,-119.67789529651729,0.4588279827559987,2.1794660255754117,-33.34786733855639,-158.9904353495563
 0.2712115627054681,0.1838892793628551,1.330085571181382,5.1138876252177266,-81.61873958932354,-119.7045737758811,0.46272637703006897,2.161104379694823,-35.03285834828354,-162.19152232629156
 0.2811800733027271,0.19765558405631742,1.3809790900204868,5.105428573562315,-81.98440307189817,-119.7312522552449,0.4666183503092215,2.1430790266548967,-36.68185723503859,-165.42078885971935
 0.29077184170076514,0.21137065981513703,1.4298797875087317,5.098194145122113,-82.35176465600325,-119.7579307346087,0.47050251664056775,2.12538714381401,-38.29967205841247,-168.66700239601195
 0.3000233966973561,0.2250350964145478,1.4769880959953074,5.091934113123071,-82.72081111881828,-119.78460921397252,0.4743774649358242,2.108025936972542,-39.89020904604554,-171.9210433509999
 0.3089656842269132,0.2386494850745116,1.5224727023106779,5.0864620674552885,-83.0915286361911,-119.81128769333633,0.47824175999214175,2.090992639405709,-41.45667606275137,-175.17520114715154
 0.3176251995153707,0.2522144184179477,1.566477209355708,5.081636278613041,-83.46390277854921,-119.83796617270013,0.48209394313830434,2.074284512869554,-43.00173046111046,-178.42273463256453
 0.32602483980677194,0.2657304904275783,1.6091250983053558,5.077347061314846,-83.83791850712198,-119.86464465206394,0.4859325333117687,2.057898846954566,-44.52758875349083,-181.65757573480855
 0.33418455763328403,0.2791982964013843,1.6505234936001347,5.07350819905434,-84.2135601706112,-119.89132313142774,0.48975602782873434,2.0418329600420884,-46.03610951701123,-184.87413359062523
 0.3421218688752092,0.29261843290666456,1.6907660662712347,5.07005098383157,-84.59081150234704,-119.91800161079155,0.49356290361225125,2.026084198551542,-47.52885709498081,-188.06715932781347
 0.3498522532342462,0.3059914977326978,1.7299353052736381,5.0669199852415705,-84.96965561788946,-119.94468009015536,0.49735161799501615,2.0106499382294576,-49.00715125497415,-191.2316505019794
 0.3573894737353195,0.3193180898420215,1.768104317423906,5.0640699903674715,-85.35007501306491,-119.97135856951917,0.5011206101702488,1.9955275829909769,-50.47210641127971,-194.36278348191547
 0.3647458344218913,0.3325988093203043,1.8053382703930263,5.061463753005841,-85.73205156262648,-119.99803704888298,0.5048683022054846,1.980714565821551,-51.924663000665326,-197.45586863856343
 0.37193239026728486,0.34583425732483963,1.841695561722935,5.059070312966796,-86.11556651931879,-120.02471552824677,0.5085931002125179,1.966208349232708,-53.36561281133404,-200.50631229594146
 0.378959119711692,0.3590250360316512,1.877228774947449,5.0568637238191165,-86.50060051347307,-120.05139400761058,0.5122933959724957,1.952006424173558,-54.79561966922479,-203.50959421512388
 0.3858350676551969,0.37217174858122576,1.9119854684172144,5.054822077673971,-86.88713355324332,-120.07807248697439,0.5159675679533496,1.9381063115393589,-56.215236494827295,-206.46125265440674
 0.39256846486842034,0.3852749990228703,1.9460088313090425,5.0529267492211565,-87.27514502527166,-120.1047509663382,0.5196139830301305,1.9245055611638797,-57.62491944873408,-209.3568683484698
 0.39916682841023754,0.39833539225771997,1.97933823319665,5.051161803435374,-87.66461369601,-120.13142944570201,0.5232309978324208,1.911201752462452,-59.02503981026051,-212.19206135781283
